"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","auc1","auc2","auc3","auc4","auc5","auc6","auc7","auc8","auc9","auc10"
"imp_op_var39_ult1","new_num_group5_sum","f_diff_num_var30_4","abs_f_ratio_num_var30_saldo_var30","f_diff_imp_op_var41_efect_comer_ult1","f_ratio_num_var42_saldo_var42","nonzerocount.saldo","saldo_medio_var5_hace2","f_num_non_zero_sum_ind","saldo_var8","new_num_var5_0","abs_f_diff_num_var30_4","max.saldo","new_ind_group5_sum","f_diff_var_15_var_38","ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","n0","imp_op_var41_efect_ult1","saldo_medio_var5_hace3","new_num_group5_prcnt","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_var30","saldo_var5","num_var45_hace3","new_num_var30_0","sald0_quantile_diff_2","var15","abs_f_diff_saldo_var5_30","f_diff_var_15_var_36_cutpoint_smaller","0.817949","0.83759","0.835337","0.825018","0.835247","0.830103","0.838697","0.807334","0.83254","0.846984"
"num_of_used","new_ind_group5_sum","var38","abs_f_ratio_num_var5_saldo_var5","num_var4","f_diff_num_var30_4","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace2","f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_var5_0","imp_op_var41_ult1","max.saldo","nonzerocount.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_num_var45","num_var22_hace3","f_diff_num_var22_ult3_num_med_var45_ult3","num_var45_hace3","new_num_group5_sum","num_var35","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","abs_f_diff_num_var30_4","f_diff_var_15_var_36_rank","ind_var30","f_diff_saldo_medio_var5_ult13","var36","saldo_medio_var5_ult3","num_var5","0.817613","0.816998","0.838603","0.828545","0.835475","0.808015","0.837435","0.824358","0.834128","0.846121"
"n0","nonzerocount.saldo","saldo_medio_var8_ult3","abs_f_diff_saldo_medio_var5_8_ult11","f_num_3_sum_num","new_num_prcnt","saldo_var42","ind_var5","num_var45_ult1","imp_trans_var37_ult1","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var38","new_num_group5_sum","f_diff_var_15_var_38","new_num_sum","var15_ratio","saldo_medio_var5_ult1","num_var30","var36","num_of_used","num_var45_hace2","f_diff_var_15_larger","new_ind_var5_0","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var8","num_var22_hace2","new_ind_0_group5_sum","abs_f_diff_saldo_medio_var5_ult13","0.841005","0.838852","0.831458","0.805576","0.833282","0.806973","0.836554","0.801332","0.816079","0.846089"
"new_num_group5_prcnt","f_ratio_num_var42_saldo_var42","num_of_used","f_diff_num_var30_4","new_ind_var30_0","f_diff_var_15_var_36_rank","new_num_0_group5_sum","ind_var30","new_ind_group5_sum","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_medio_var5_ult13","nonzerocount.num","saldo_var30","num_var45_ult3","n0","num_var35","f_diff_var_15_var_38","f_diff_imp_op_var41_efect_ult13","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_36_less_60","saldo_medio_var5_hace2","num_var5","abs_f_diff_num_var30_4","var15","var36","var38","num_var22_hace2","new_num_sum","sald0_quantile_diff_1","0.842087","0.830763","0.819572","0.825307","0.81565","0.83135","0.823135","0.818602","0.820104","0.841708"
"saldo_var42","new_num_var5_0","imp_op_var39_comer_ult1","num_of_used","new_ind_group5_sum","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace2","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_sum","saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_ult13","new_num_sum","imp_ent_var16_ult1","var38_ratio","f_diff_num_var30_4","f_num_3_sum_num","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var8_ult1","var15_ratio","new_ind_var5_0","num_var22_hace2","ind_comb_rank","new_num_group5_sum","new_ind_var30_0","num_var30","num_meses_var39_vig_ult3","0.833355","0.826865","0.83668","0.819206","0.836249","0.829028","0.837968","0.823761","0.815433","0.840361"
"imp_op_var41_ult1","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","new_num_group5_sum","saldo_var30","f_diff_num_var30_4","f_diff_num_var45_ult13","num_var30","abs_f_diff_saldo_medio_var5_8_ult11","f_num_quan_70_sum_saldo","saldo_var42","abs_f_ratio_num_var5_saldo_var5","num_var4","abs_f_diff_saldo_var5_30","new_num_var30_0","new_num_var8_0","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","var38_ratio","sald0_quantile_diff_2","saldo_medio_var8_ult3","imp_op_var41_efect_ult1","var15_ratio","new_ind_var5_0","f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_3","n0","0.820482","0.819466","0.838057","0.826014","0.817963","0.830415","0.837846","0.813737","0.834475","0.848061"
"num_var42","num_var45_hace2","f_ratio_num_var42_saldo_var42","abs_f_ratio_num_var5_saldo_var5","new_num_0_group5_sum","saldo_medio_var5_hace3","f_num_3_sum_num","ind_var5","num_var30","f_diff_var_15_var_36_rank","var15","ind_var30","f_num_non_zero_sum_ind","num_meses_var39_vig_ult3","new_ftr_ult1_ult3_ratio_num_var22","f_diff_num_var30_4","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult3","var38","num_var22_hace2","f_diff_imp_op_var41_efect_comer_ult1","new_ind_var30_0","new_num_sum","saldo_medio_var5_ult1","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","imp_op_var39_ult1","f_diff_var_15_var_36_less_60","num_var35","max.saldo","0.841445","0.844045","0.837595","0.809254","0.838228","0.829309","0.841362","0.826235","0.833994","0.836652"
"new_ind_var30_0","var15_ratio","f_diff_num_var45_ult13","f_num_3_sum_num","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_hace2","num_med_var45_ult3","num_var45_hace2","f_diff_imp_op_var39_comer_ult13","imp_trans_var37_ult1","saldo_var37","num_of_used","num_var35","ind_var30","ind_comb_rank","f_diff_var_15_var_38","num_meses_var5_ult3","new_ind_group5_sum","new_num_var5_0","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_ult1","num_var4","saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_var30_0","saldo_var5","f_diff_var_15_var_36_rank","0.835369","0.830528","0.837543","0.824251","0.836886","0.810082","0.835822","0.81782","0.831688","0.833394"
"num_var5","num_med_var45_ult3","var36","abs_f_diff_saldo_var5_30","new_num_var5_0","num_meses_var39_vig_ult3","ind_comb_rank","new_ind_var5_0","saldo_medio_var5_ult1","abs_f_diff_num_var30_4","new_num_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult3","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var42","new_num_prcnt","n0","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_ult1","var38","abs_f_diff_saldo_medio_var5_ult13","num_var45_hace3","saldo_medio_var5_hace2","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","new_ind_0_group5_sum","imp_op_var41_comer_ult3","f_diff_var_15_var_38","abs_f_ratio_num_var30_saldo_var30","0.841473","0.811674","0.837916","0.826006","0.803655","0.810679","0.837402","0.8239","0.833899","0.825193"
"var15_ratio","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var38_ratio","abs_f_diff_saldo_medio_var5_ult13","f_num_3_sum_num","f_diff_var_15_var_36_rank","saldo_medio_var5_hace3","f_diff_var_15_larger","var15","max.saldo","saldo_medio_var5_ult3","n0","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_num_var22","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_var5_30","abs_f_diff_num_var30_4","num_var45_ult3","f_diff_saldo_medio_var5_ult13","sald0_quantile_diff_3","saldo_var5","imp_op_var41_ult1","imp_op_var41_efect_ult1","f_diff_var_15_var_38","new_ind_var30_0","num_var4","saldo_medio_var5_ult1","abs_f_ratio_num_var5_saldo_var5","0.834196","0.825229","0.8164","0.821476","0.833515","0.831337","0.826464","0.826777","0.825687","0.833407"
"abs_f_diff_saldo_var5_30","ind_var30","saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var22","sald0_quantile_diff_2","f_diff_var_15_var_36_cutpoint_smaller","num_med_var22_ult3","new_ind_group5_sum","f_diff_num_var45_ult13","num_var35","f_ratio_num_var42_saldo_var42","saldo_var30","new_num_var5_0","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_8_ult11","var38","saldo_medio_var8_ult3","new_ind_sum","num_var5","saldo_medio_var5_hace3","saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_1","var15","sald0_quantile_diff_3","new_ind_var5_0","f_diff_var_15_var_36_rank","num_med_var45_ult3","abs_f_ratio_num_var5_saldo_var5","0.84014","0.842319","0.837385","0.822969","0.835952","0.814596","0.837098","0.824709","0.829003","0.846001"
"new_num_prcnt","ind_comb_rank","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","sald0_quantile_diff_3","num_var22_ult1","saldo_medio_var5_hace2","max.saldo","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_of_used","saldo_var30","f_ratio_num_var42_saldo_var42","new_ind_0_group5_sum","num_var30","var38_ratio","abs_f_diff_num_var30_4","f_diff_var_15_larger","nonzerocount.num","num_var45_hace2","f_diff_saldo_var5_saldo_medio_var5_hace2","ind_var30","saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","new_ftr_ult1_ult3_ratio_saldo_medio_var5","new_num_group5_sum","f_num_non_zero_sum_ind","num_var22_hace3","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_group5_sum","0.842539","0.811175","0.833178","0.811611","0.824637","0.806979","0.835444","0.825061","0.832813","0.828253"
"var36","num_var5","f_diff_var_15_var_36_less_60","new_ftr_ult1_ult3_ratio_num_var45","sald0_quantile_diff_2","f_diff_num_var30_4","f_ratio_num_var42_saldo_var42","new_num_group5_sum","new_ftr_ult1_ult3_ratio_num_var22","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_ult1","num_var45_hace2","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_saldo_medio_var5","ind_var30","var38_ratio","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var5","saldo_var30","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","sald0_quantile_diff_1","new_num_prcnt","nonzerocount.saldo","f_diff_var_15_larger","num_of_used","var15_ratio","new_num_sum","0.840725","0.828944","0.827044","0.810659","0.835482","0.828795","0.836655","0.810871","0.82449","0.846965"
"num_quantile_diff_3","new_num_var5_0","abs_f_diff_saldo_medio_var5_8_ult11","var15_ratio","ind_comb_rank","new_ind_var30_0","num_of_used","f_diff_saldo_medio_var5_ult13","abs_f_ratio_num_var30_saldo_var30","new_ind_group5_sum","imp_op_var41_comer_ult1","new_num_group5_sum","var15","var38","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var45_hace2","f_num_quan_70_sum_saldo","num_med_var22_ult3","ind_var5","max.saldo","var38_ratio","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_non_zero_sum_ind","sald0_quantile_diff_3","f_diff_var_15_var_38","imp_op_var41_ult1","saldo_medio_var8_ult3","new_ftr_ult1_ult3_ratio_num_var45","new_num_group5_prcnt","abs_f_diff_saldo_var5_30","0.833678","0.843831","0.839635","0.827289","0.828125","0.831746","0.836066","0.826616","0.835308","0.841132"
"nonzerocount.saldo","f_diff_saldo_var5_saldo_medio_var5_hace3","num_of_used","var15","var15_ratio","num_var45_hace3","new_num_group5_prcnt","num_var22_hace3","new_num_var5_0","saldo_medio_var5_ult3","saldo_var5","f_num_quan_70_sum_imp","new_ind_var5_0","imp_op_var39_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_ult13","imp_op_var41_efect_ult3","f_diff_var_15_var_36_rank","ind_comb_rank","var38_ratio","f_ratio_num_var42_saldo_var42","saldo_var30","f_diff_num_var30_4","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_var5_30","new_ftr_ult1_ult3_ratio_saldo_medio_var5","saldo_var42","f_diff_num_var45_ult13","saldo_medio_var5_ult1","f_num_3_sum_num","0.843172","0.841009","0.825085","0.827653","0.833103","0.81866","0.842135","0.810473","0.835894","0.834923"
"imp_trans_var37_ult1","nonzerocount.saldo","saldo_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_ratio_num_var30_saldo_var30","new_num_group5_sum","new_ind_0_group5_sum","new_ind_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var30_0","saldo_var37","var38","ind_comb_rank","f_num_3_sum_num","abs_f_diff_saldo_var5_30","f_num_non_zero_sum_ind","new_ind_sum","imp_op_var41_ult1","saldo_medio_var5_hace3","imp_op_var41_efect_ult3","saldo_var30","f_diff_num_var22_ult3_num_med_var45_ult3","ind_var30","num_of_used","saldo_var42","num_var45_hace3","f_diff_var_15_var_38","ind_var5","abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_36_rank","0.81751","0.812297","0.838875","0.802899","0.815495","0.80546","0.816781","0.801838","0.801796","0.828794"
"var15_ratio","ind_comb_rank","f_ratio_num_var42_saldo_var42","saldo_var8","imp_ent_var16_ult1","new_num_sum","var38","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_8_ult11","ind_var30","num_var5","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_ult13","var15","imp_op_var39_ult1","num_meses_var39_vig_ult3","abs_f_ratio_num_var5_saldo_var5","saldo_medio_var5_hace3","num_var22_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_num_quan_70_sum_saldo","num_var35","num_var42","new_ind_var30_0","num_var4","f_diff_var_15_var_36_rank","saldo_var5","f_diff_var_15_var_36_less_60","imp_trans_var37_ult1","0.843396","0.833526","0.84101","0.807983","0.83763","0.818865","0.833299","0.82813","0.812068","0.837821"
"f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult1","new_num_group5_sum","saldo_var42","f_diff_var_15_var_38","new_num_group5_prcnt","f_num_quan_70_sum_saldo","num_var4","num_var35","saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_var30","num_var45_ult1","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","var15_ratio","num_var30_0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_sum","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var45_hace2","var15","var36","ind_comb_rank","new_ind_var5_0","f_num_3_sum_num","imp_op_var39_comer_ult3","0.837462","0.826905","0.83588","0.819218","0.821397","0.816198","0.836784","0.821944","0.830595","0.834149"
"num_var4","abs_f_ratio_num_var5_saldo_var5","num_var22_ult3","var15_ratio","f_num_non_zero_sum_ind","saldo_medio_var5_hace3","num_var45_ult3","var15","nonzerocount.num","new_ftr_ult1_ult3_ratio_saldo_medio_var5","imp_op_var41_efect_ult1","num_var42","f_diff_num_var45_ult13","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_ult1","saldo_var8","f_num_quan_70_sum_saldo","f_diff_saldo_medio_var5_8_ult11","imp_op_var41_ult1","f_diff_var_15_var_38","var36","ind_var5","new_num_var5_0","f_diff_var_15_var_36_rank","imp_op_var41_efect_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var41_comer_ult1","new_ind_var5_0","new_num_group5_prcnt","imp_op_var39_comer_ult1","0.832285","0.841874","0.837861","0.820909","0.832672","0.831939","0.838414","0.823654","0.818662","0.849007"
"nonzerocount.saldo","new_num_group5_prcnt","var15","num_of_used","var38_ratio","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var5","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_non_zero_sum_ind","f_ratio_num_var42_saldo_var42","imp_op_var41_ult1","new_ind_sum","num_var45_hace2","saldo_medio_var5_ult3","max.saldo","num_meses_var5_ult3","saldo_var8","saldo_medio_var5_hace3","nonzerocount.num","f_diff_var_15_var_36_less_60","num_var45_ult3","num_var35","f_diff_var_15_var_38","sald0_quantile_diff_2","new_ind_0_group5_sum","saldo_medio_var5_ult1","sald0_quantile_diff_1","new_num_group5_sum","imp_op_var41_comer_ult3","0.833892","0.826273","0.838815","0.826632","0.838187","0.829842","0.840268","0.826064","0.81837","0.840511"
"saldo_var8","f_num_quan_70_sum_saldo","nonzerocount.num","num_var5","abs_f_diff_saldo_var5_30","f_diff_var_15_var_36_cutpoint_smaller","new_num_sum","new_ind_sum","f_diff_saldo_medio_var5_8_ult11","var38","new_num_prcnt","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","ind_var5","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_num_non_zero_sum_ind","f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var42","var38_ratio","f_diff_var_15_var_36_less_60","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var39_comer_ult3","imp_op_var41_ult1","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_num_var30_4","new_ind_group5_sum","0.806775","0.839895","0.836531","0.800167","0.83467","0.803382","0.833016","0.824644","0.829152","0.844779"
"f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_num_var30_4","num_var22_ult3","num_med_var45_ult3","num_var45_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var38_ratio","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var5_saldo_var5","new_num_sum","num_var42","imp_op_var41_efect_ult3","saldo_medio_var5_hace2","f_diff_imp_op_var41_efect_comer_ult1","num_med_var22_ult3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","f_diff_saldo_medio_var5_8_ult11","num_meses_var5_ult3","f_diff_num_var45_ult13","imp_op_var39_efect_ult3","ind_comb_rank","ind_var30","num_meses_var39_vig_ult3","nonzerocount.saldo","new_num_prcnt","imp_op_var41_comer_ult1","0.842551","0.823501","0.839667","0.809924","0.837027","0.829357","0.838238","0.806645","0.834038","0.847396"
"saldo_medio_var5_ult3","f_num_non_zero_sum_ind","num_var22_ult3","new_num_sum","new_num_group5_prcnt","nonzerocount.saldo","var38","abs_f_diff_num_var30_4","f_num_quan_70_sum_saldo","saldo_var8","f_diff_num_var30_4","ind_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","max.saldo","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult1","new_num_prcnt","new_ind_group5_sum","n0","ind_comb_rank","num_of_used","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","num_quantile_diff_3","f_diff_num_var45_ult13","imp_op_var39_efect_ult3","var15_ratio","num_var42","sald0_quantile_diff_3","num_var5","0.844965","0.841728","0.837779","0.820356","0.823866","0.830739","0.839502","0.826437","0.834582","0.848327"
"new_num_var30_0","saldo_medio_var5_hace2","saldo_medio_var8_ult1","f_num_3_sum_num","nonzerocount.saldo","n0","num_med_var22_ult3","nonzerocount.num","saldo_var5","num_of_used","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace3","new_num_sum","f_ratio_num_var42_saldo_var42","ind_comb_rank","new_num_group5_sum","var15","num_var5","new_ind_group5_sum","saldo_var30","new_ftr_ult1_ult3_ratio_num_var45","num_var45_ult1","f_diff_num_var22_ult3_num_med_var45_ult3","num_var22_hace3","f_diff_num_var30_4","ind_var30","abs_f_diff_saldo_var5_30","num_meses_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_ratio_num_var5_saldo_var5","0.828225","0.824822","0.824944","0.814488","0.829638","0.807899","0.820985","0.820099","0.824234","0.835495"
"abs_f_diff_saldo_medio_var5_8_ult11","new_ind_var30_0","f_diff_var_15_var_38","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_num_var45_ult13","f_diff_num_var30_4","new_num_group5_sum","var15","saldo_medio_var5_ult3","new_num_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var5_hace2","abs_f_ratio_num_var30_saldo_var30","var36","new_num_prcnt","f_diff_var_15_var_36_rank","var15_ratio","num_var45_ult1","num_var45_hace2","num_meses_var5_ult3","imp_ent_var16_ult1","num_meses_var39_vig_ult3","saldo_medio_var5_ult1","new_num_var5_0","ind_var5","abs_f_diff_num_var30_4","num_quantile_diff_3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.841438","0.82722","0.837493","0.812144","0.836787","0.832202","0.838411","0.824803","0.822199","0.847874"
