"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","auc1","auc2","auc3","auc4","auc5","auc6","auc7","auc8","auc9","auc10"
"num_meses_var39_vig_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","saldo_medio_var5_hace3","num_med_var22_ult3","f_num_non_zero_sum_ind","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_larger","saldo_medio_var5_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","var38_ratio","new_num_group5_prcnt","saldo_var30","f_diff_num_var22_ult3_num_med_var45_ult3","new_ftr_ult1_ult3_ratio_num_var22","new_ind_var30_0","f_ratio_num_var42_saldo_var42","num_var35","saldo_medio_var5_ult3","new_num_var30_0","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_8_ult11","num_of_used","f_diff_var_15_var_38","f_diff_num_var30_4","num_var42","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_op_var39_comer_ult1","var15_ratio","nonzerocount.num","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var42","new_num_var8_0","new_num_prcnt","new_num_group5_sum","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_sum","imp_op_var39_ult1","num_var45_hace2","0.844611","0.844089","0.817826","0.822511","0.83805","0.833244","0.831594","0.828353","0.836978","0.851336"
"f_diff_var_15_larger","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_ult3","f_diff_num_var22_ult3_num_med_var45_ult3","n0","num_meses_var39_vig_ult3","new_ind_group5_sum","num_var35","imp_op_var39_ult1","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","saldo_var37","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","ind_var5","saldo_medio_var5_hace2","num_var45_hace3","nonzerocount.num","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","saldo_var30","num_of_used","num_var4","num_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var5_0","num_quantile_diff_3","new_num_var30_0","num_var22_ult3","imp_op_var41_efect_ult3","new_ind_var5_0","f_diff_var_15_var_36_cutpoint_smaller","ind_comb_rank","num_var45_hace2","abs_f_diff_saldo_var5_30","var15","var38","abs_f_ratio_num_var30_saldo_var30","var36","0.822483","0.845146","0.841325","0.829137","0.822877","0.812526","0.842965","0.810276","0.838672","0.833456"
"new_num_group5_sum","nonzerocount.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_comb_rank","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","var15_ratio","saldo_var30","num_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","ind_var30","num_var35","var15","abs_f_diff_num_var30_4","new_num_prcnt","new_ftr_ult1_ult3_ratio_saldo_medio_var5","imp_trans_var37_ult1","abs_f_ratio_num_var30_saldo_var30","f_ratio_num_var42_saldo_var42","abs_f_diff_saldo_medio_var5_ult13","num_var22_ult1","imp_op_var39_comer_ult3","f_diff_num_var45_ult13","num_var42","saldo_medio_var5_hace2","f_num_non_zero_sum_ind","num_var4","num_var30","new_ind_group5_sum","f_num_quan_70_sum_saldo","var38_ratio","new_ind_var30_0","num_var45_ult3","f_diff_var_15_var_38","var38","0.822979","0.841081","0.839527","0.825188","0.820468","0.831383","0.839375","0.826656","0.835269","0.830957"
"sald0_quantile_diff_3","saldo_medio_var5_hace2","num_var30","var38_ratio","abs_f_diff_num_var30_4","num_med_var22_ult3","num_var45_hace2","new_num_group5_sum","imp_op_var39_ult1","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_less_60","ind_var30","n0","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var8_ult3","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var22_ult3","imp_trans_var37_ult1","new_num_group5_prcnt","new_ind_group5_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_quantile_diff_1","num_var45_ult1","ind_var5","new_num_var30_0","var15","f_ratio_num_var42_saldo_var42","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult1","var15_ratio","f_diff_var_15_larger","0.840201","0.825444","0.839235","0.828813","0.837833","0.833521","0.841121","0.808263","0.835584","0.835679"
"var38","imp_op_var39_ult1","abs_f_diff_saldo_var5_42","imp_trans_var37_ult1","num_var30","ind_var5","num_meses_var39_vig_ult3","f_diff_num_var22_ult3_num_med_var45_ult3","num_meses_var5_ult3","num_var45_hace3","f_diff_var_15_larger","new_num_prcnt","var15_ratio","max.saldo","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace2","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","abs_f_diff_imp_op_var41_efect_comer_ult1","saldo_var8","num_var5","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","num_var45_ult3","num_var4","saldo_medio_var5_ult3","saldo_var42","new_ind_var30_0","var38_ratio","saldo_medio_var5_hace3","saldo_var30","n0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","saldo_medio_var5_ult1","saldo_medio_var8_ult3","f_diff_var_15_var_36_less_60","new_num_group5_prcnt","f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","0.843645","0.828322","0.827367","0.823169","0.832586","0.832917","0.840324","0.829591","0.827162","0.851327"
"max.saldo","var38","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_medio_var5_ult13","var15_ratio","f_diff_var_15_larger","num_var45_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","num_var22_ult3","n0","f_diff_var_15_var_36_less_60","ind_var30","imp_op_var39_efect_ult3","f_ratio_num_var42_saldo_var42","new_ind_var30_0","abs_f_diff_num_var22_ult3_num_med_var45_ult3","num_of_used","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_ult13","num_var45_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var30_4","num_var30","imp_op_var39_comer_ult3","nonzerocount.saldo","imp_trans_var37_ult1","new_num_prcnt","abs_f_ratio_num_var30_saldo_var30","f_num_quan_70_sum_saldo","sald0_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace2","ind_comb_rank","num_var35","num_var5","f_diff_imp_op_var39_comer_ult13","num_var42","abs_f_diff_saldo_var5_42","var38_ratio","new_num_group5_sum","0.843383","0.829726","0.824973","0.826608","0.837736","0.832786","0.84225","0.827729","0.835789","0.850921"
"var38_ratio","abs_f_ratio_num_var30_saldo_var30","f_diff_imp_op_var41_efect_comer_ult1","nonzerocount.saldo","abs_f_diff_num_var30_4","saldo_medio_var8_ult3","num_var22_ult1","f_diff_var_15_var_38","num_med_var45_ult3","imp_op_var41_efect_ult3","new_ind_group5_sum","sald0_quantile_diff_3","new_num_sum","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var45_ult3","var15_ratio","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var35","num_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","f_diff_saldo_medio_var5_ult13","n0","saldo_medio_var5_hace3","new_num_group5_sum","saldo_var42","new_num_prcnt","num_var22_hace3","num_var42","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_larger","saldo_medio_var5_ult3","abs_f_ratio_num_var5_saldo_var5","f_diff_var_15_var_36_rank","f_ratio_num_var42_saldo_var42","saldo_var5","f_diff_saldo_medio_var5_8_ult11","var38","new_num_var30_0","0.83444","0.826264","0.839112","0.82594","0.838482","0.833227","0.841185","0.82806","0.835263","0.850242"
"imp_op_var41_ult1","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var30_4","num_var4","saldo_var30","num_var5","num_var45_ult1","saldo_medio_var5_hace3","n0","new_ind_group5_sum","var38_ratio","var15","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_ult13","f_diff_saldo_medio_var5_ult13","new_num_var30_0","num_meses_var39_vig_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15_ratio","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_num_non_zero_sum_ind","new_num_group5_prcnt","new_ind_var5_0","saldo_medio_var5_ult3","f_diff_var_15_var_38","f_num_3_sum_num","max.saldo","f_diff_saldo_var5_saldo_medio_var5_ult1","ind_comb_rank","num_var22_hace2","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var36","abs_f_diff_saldo_var5_42","f_diff_var_15_larger","f_diff_var_15_var_36_rank","saldo_medio_var8_ult1","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_group5_sum","0.831293","0.828381","0.837701","0.82249","0.825634","0.832305","0.840821","0.827129","0.824614","0.848936"
"new_num_sum","saldo_var42","f_diff_num_var30_4","f_diff_var_15_var_36_cutpoint_smaller","new_ftr_ult1_ult3_ratio_num_var22","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_3","f_diff_var_15_var_36_less_60","num_var22_hace3","num_var45_ult1","saldo_var30","new_num_var30_0","f_diff_saldo_var5_saldo_medio_var5_ult1","ind_var30","num_quantile_diff_1","num_meses_var5_ult3","num_med_var45_ult3","num_med_var22_ult3","var38_ratio","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var8_ult1","f_diff_var_15_larger","new_ind_var30_0","abs_f_diff_num_var30_4","var38","new_num_group5_sum","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var8_ult3","f_diff_num_var45_ult13","f_diff_imp_op_var39_comer_ult13","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","var15_ratio","new_ind_0_group5_sum","f_ratio_num_var42_saldo_var42","max.saldo","new_ind_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","0.842251","0.843675","0.839301","0.820589","0.836208","0.832074","0.839152","0.810675","0.835907","0.828833"
"abs_f_diff_num_var30_4","num_quantile_diff_1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","num_quantile_diff_3","num_var35","f_diff_saldo_var5_saldo_medio_var5_hace3","num_meses_var5_ult3","new_num_group5_sum","ind_comb_rank","saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_num_var22","saldo_medio_var5_hace2","imp_trans_var37_ult1","f_diff_saldo_medio_var5_ult13","num_var5","num_var45_ult1","new_ind_var30_0","imp_op_var41_efect_ult1","var38","saldo_medio_var5_ult3","abs_f_diff_saldo_var5_30","f_diff_num_var43_emit_recib_ult1","saldo_var8","abs_f_ratio_num_var30_saldo_var30","imp_op_var41_efect_ult3","nonzerocount.saldo","abs_f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_group5_prcnt","sald0_quantile_diff_3","var15_ratio","num_med_var45_ult3","f_diff_num_var45_ult13","saldo_medio_var5_ult1","imp_op_var39_ult1","f_diff_var_15_var_36_rank","0.839625","0.820396","0.836759","0.821957","0.819725","0.832121","0.839859","0.811193","0.832406","0.839653"
"var38","saldo_medio_var5_hace3","new_num_prcnt","f_diff_var_15_var_38","num_meses_var5_ult3","f_diff_var_15_larger","var38_ratio","saldo_medio_var8_ult1","max.saldo","var36","new_num_var30_0","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var4","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","ind_var30","new_ind_sum","sald0_quantile_diff_1","num_var22_hace3","abs_f_diff_saldo_var5_42","num_var45_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_ult13","new_num_sum","ind_var5","f_diff_var_15_var_36_rank","new_num_group5_prcnt","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_8_ult11","saldo_var8","saldo_medio_var5_ult1","saldo_var30","var15_ratio","new_num_group5_sum","num_of_used","f_ratio_num_var42_saldo_var42","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var5","saldo_medio_var8_ult3","saldo_var5","0.836387","0.83409","0.828264","0.823698","0.830157","0.828349","0.837718","0.811267","0.824895","0.840462"
"new_ind_var5_0","num_var45_ult3","num_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_quantile_diff_3","abs_f_diff_num_var30_4","num_var45_hace3","f_diff_var_15_var_36_cutpoint_smaller","saldo_var42","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_med_var45_ult3","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","num_var4","abs_f_diff_saldo_medio_var5_8_ult11","new_num_sum","f_num_quan_70_sum_saldo","new_num_var30_0","f_diff_saldo_medio_var5_8_ult11","f_ratio_num_var42_saldo_var42","f_diff_saldo_medio_var5_ult13","ind_comb_rank","new_ftr_ult1_ult3_ratio_num_var45","var38","saldo_var30","f_diff_var_15_var_36_less_60","max.saldo","new_ind_var30_0","f_diff_num_var45_ult13","abs_f_ratio_num_var30_saldo_var30","num_med_var22_ult3","ind_var30","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","new_num_group5_sum","f_diff_var_15_larger","saldo_medio_var5_hace2","num_var22_hace2","saldo_var8","0.82585","0.838683","0.836933","0.825851","0.83611","0.826783","0.806559","0.806537","0.831887","0.827271"
"new_num_group5_prcnt","var38","abs_f_ratio_num_var5_saldo_var5","f_diff_num_var45_ult13","f_num_quan_70_sum_saldo","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_op_var41_ult1","var38_ratio","abs_f_diff_num_var30_4","num_var45_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_group5_sum","var15","n0","saldo_medio_var5_hace2","saldo_medio_var5_ult3","abs_f_ratio_num_var30_saldo_var30","new_ind_sum","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","max.saldo","f_num_3_sum_num","f_ratio_num_var42_saldo_var42","new_num_var30_0","new_num_prcnt","var36","f_diff_var_15_var_36_rank","num_var45_ult1","num_quantile_diff_3","num_var22_ult1","num_var5","saldo_var8","num_var42","f_diff_imp_op_var39_comer_ult13","ind_var30","new_ind_var30_0","f_diff_var_15_var_36_cutpoint_smaller","saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","num_of_used","0.842651","0.843692","0.842846","0.828569","0.840166","0.833624","0.841882","0.827917","0.837554","0.825169"
"new_ind_var5_0","abs_f_ratio_num_var5_saldo_var5","num_meses_var5_ult3","new_num_prcnt","f_diff_num_var30_4","imp_trans_var37_ult1","new_num_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var30_0","new_num_group5_prcnt","saldo_var5","var15","max.saldo","new_ind_group5_sum","saldo_medio_var5_hace2","ind_comb_rank","new_num_group5_sum","f_diff_var_15_var_36_cutpoint_smaller","saldo_var8","num_var45_ult1","new_ind_sum","abs_f_diff_saldo_medio_var5_ult13","nonzerocount.saldo","num_var22_ult1","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_larger","nonzerocount.num","num_var35","new_ind_var30_0","num_of_used","imp_op_var39_comer_ult3","n0","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","num_var4","abs_f_ratio_num_var30_saldo_var30","num_var45_ult3","0.830889","0.836274","0.832951","0.810015","0.831864","0.804757","0.832278","0.802662","0.827857","0.840933"
"num_var4","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var42","imp_op_var41_efect_ult1","saldo_medio_var5_hace3","nonzerocount.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_op_var41_comer_ult1","num_of_used","f_diff_var_15_var_36_rank","max.saldo","imp_op_var39_comer_ult3","abs_f_ratio_num_var5_saldo_var5","f_diff_var_15_larger","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var41_ult1","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var22","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult1","new_num_prcnt","var15","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_cutpoint_smaller","f_diff_num_var45_ult13","new_num_var5_0","n0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_2","var36","saldo_medio_var5_hace2","num_quantile_diff_3","f_diff_var_15_var_38","abs_f_diff_saldo_var5_30","ind_comb_rank","f_diff_imp_op_var41_efect_comer_ult1","f_num_quan_70_sum_saldo","var15_ratio","new_num_group5_prcnt","0.84139","0.842926","0.838486","0.827435","0.838377","0.831324","0.839833","0.825508","0.834997","0.831369"
"new_ind_sum","new_num_sum","var15","num_var45_ult3","var38_ratio","ind_comb_rank","num_var22_ult1","new_ind_var30_0","imp_op_var39_efect_ult1","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var8_ult3","num_var4","ind_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_larger","imp_trans_var37_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","var15_ratio","sald0_quantile_diff_2","saldo_var37","f_diff_var_15_var_36_cutpoint_smaller","var36","num_meses_var39_vig_ult3","num_var22_ult3","new_ind_var5_0","num_var22_hace2","sald0_quantile_diff_1","f_num_quan_70_sum_saldo","f_diff_num_var45_ult13","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var30","num_var35","saldo_medio_var8_ult1","imp_op_var39_ult1","saldo_var5","f_diff_var_15_var_36_rank","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.843565","0.843372","0.82078","0.829416","0.839101","0.832858","0.840995","0.804195","0.837307","0.827595"
"nonzerocount.saldo","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_num_var22","f_diff_var_15_larger","f_diff_saldo_var5_saldo_medio_var5_hace3","max.saldo","f_diff_var_15_var_38","saldo_medio_var5_hace3","num_var4","f_num_quan_70_sum_saldo","abs_f_diff_saldo_medio_var5_8_ult11","num_var30","num_var35","var38_ratio","new_ind_sum","var15_ratio","var36","f_ratio_num_var42_saldo_var42","new_num_var30_0","new_num_group5_prcnt","ind_comb_rank","sald0_quantile_diff_1","num_med_var45_ult3","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_of_used","f_diff_var_15_var_36_less_60","num_meses_var39_vig_ult3","nonzerocount.num","saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult1","f_diff_num_var30_4","imp_trans_var37_ult1","var38","abs_f_diff_num_var30_4","saldo_var42","n0","num_var42","f_diff_num_var22_ult3_num_med_var45_ult3","0.845641","0.831439","0.837167","0.807786","0.823212","0.832123","0.839837","0.828214","0.833522","0.850819"
"num_var5","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_30","f_diff_num_var45_ult13","sald0_quantile_diff_1","num_var4","imp_trans_var37_ult1","saldo_medio_var5_ult3","f_diff_var_15_var_38","num_of_used","saldo_var30","ind_comb_rank","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace2","var15","saldo_var5","abs_f_ratio_num_var30_saldo_var30","imp_op_var39_comer_ult1","f_num_quan_70_sum_saldo","f_diff_imp_op_var39_comer_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_var30","new_num_var30_0","var38","new_ind_sum","abs_f_diff_num_var30_4","abs_f_diff_imp_op_var41_efect_comer_ult1","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_8_ult11","imp_var43_emit_ult1","num_var45_hace2","new_num_prcnt","f_ratio_num_var42_saldo_var42","f_diff_num_var30_4","f_diff_saldo_medio_var5_ult13","max.saldo","num_var42","f_diff_var_15_var_36_cutpoint_smaller","num_var45_hace3","0.830746","0.843008","0.830176","0.825755","0.821085","0.829884","0.838675","0.811936","0.834296","0.83239"
"n0","num_var22_ult1","new_num_var5_0","new_ind_group5_sum","saldo_medio_var5_ult1","sald0_quantile_diff_3","num_meses_var5_ult3","saldo_var5","num_meses_var39_vig_ult3","new_num_group5_sum","abs_f_ratio_num_var5_saldo_var5","abs_f_ratio_num_var30_saldo_var30","f_diff_num_var43_emit_recib_ult1","var38_ratio","f_diff_var_15_var_36_less_60","f_ratio_num_var42_saldo_var42","num_var30","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_medio_var5_hace3","new_num_var30_0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace2","new_num_0_group5_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_prcnt","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","var36","num_var5","ind_comb_rank","num_var45_hace2","ind_var30","f_diff_var_15_var_36_rank","f_diff_num_var45_ult13","sald0_quantile_diff_2","imp_trans_var37_ult1","num_var45_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","0.841172","0.822619","0.837413","0.808782","0.816369","0.809335","0.835186","0.824229","0.832762","0.844132"
"imp_op_var39_efect_ult1","sald0_quantile_diff_2","imp_op_var41_comer_ult1","saldo_medio_var5_hace2","var15_ratio","f_num_3_sum_num","new_num_sum","f_diff_var_15_larger","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var41_ult1","abs_f_diff_saldo_var5_42","imp_op_var39_comer_ult3","num_var45_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","max.saldo","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_group5_sum","ind_var30","num_var45_hace2","saldo_var5","num_var22_ult3","saldo_var37","nonzerocount.num","var38","new_ind_sum","var38_ratio","var36","nonzerocount.saldo","f_diff_var_15_var_36_cutpoint_smaller","new_num_var30_0","saldo_medio_var8_ult1","new_num_group5_sum","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var45_ult3","f_diff_imp_op_var41_efect_comer_ult1","num_var4","abs_f_ratio_num_var5_saldo_var5","0.843352","0.843389","0.838782","0.828645","0.839425","0.833422","0.839726","0.810103","0.834855","0.849434"
