"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"num_var30","var15_ratio","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_hace2","num_meses_var5_ult3","ind_var30","saldo_medio_var5_ult3","nonzerocount.saldo","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_prcnt","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_num_var45","num_var45_hace3","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var5_saldo_var5","imp_ent_var16_ult1","nonzerocount.num","var38","new_ind_group5_sum","var15","0.837258","0.836078","0.828722","0.820144","0.831909","0.82306"
"var15_ratio","nonzerocount.saldo","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var22_ult3","new_num_group5_sum","num_meses_var5_ult3","num_var30_0","saldo_medio_var8_ult3","f_diff_var_15_larger","num_var45_hace2","saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_0_group5_sum","nonzerocount.num","f_diff_var_15_var_38","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_num_var30_4","f_diff_var_15_var_36_cutpoint_smaller","new_num_sum","0.813737","0.811394","0.832928","0.823361","0.809131","0.82886"
"num_var22_ult3","f_diff_saldo_medio_var5_ult13","num_var4","n0","new_num_var30_0","ind_var5","f_diff_imp_op_var41_efect_comer_ult1","var38","abs_f_diff_saldo_var5_30","f_diff_var_15_larger","var38_ratio","f_diff_var_15_var_38","num_var5","new_num_group5_sum","var15_ratio","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_ult13","sald0_quantile_diff_3","saldo_var42","abs_f_diff_num_var30_4","0.842642","0.839729","0.817802","0.825412","0.831827","0.817168"
"abs_f_diff_saldo_medio_var5_ult13","f_diff_saldo_var5_saldo_medio_var5_hace2","f_ratio_num_var42_saldo_var42","saldo_var8","abs_f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_var30_0","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_38","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var8_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_saldo_medio_var5_8_ult11","num_of_used","f_diff_var_15_var_36_rank","max.saldo","var15","num_var45_ult3","0.840248","0.835571","0.837213","0.823458","0.817343","0.829292"
"new_num_var5_0","f_diff_var_15_var_38","num_var45_hace2","max.saldo","var15_ratio","var38_ratio","new_ind_var30_0","num_var45_ult1","n0","nonzerocount.saldo","saldo_var42","abs_f_ratio_num_var5_saldo_var5","new_ftr_ult1_ult3_ratio_num_var22","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","num_var45_hace3","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_36_rank","sald0_quantile_diff_3","0.826397","0.826423","0.83586","0.816723","0.834225","0.807515"
"saldo_medio_var5_hace3","saldo_medio_var5_ult3","nonzerocount.num","new_num_var8_0","f_diff_num_var30_4","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_less_60","nonzerocount.saldo","ind_var5","f_diff_var_15_var_38","abs_f_diff_saldo_var5_30","f_diff_saldo_medio_var5_8_ult11","new_ind_sum","var15_ratio","f_diff_var_15_var_36_rank","saldo_medio_var5_ult1","abs_f_diff_saldo_var5_42","num_var45_ult3","saldo_medio_var5_hace2","new_num_prcnt","0.839883","0.823236","0.833801","0.808287","0.823547","0.828787"
"saldo_medio_var5_hace3","var15_ratio","ind_comb_rank","nonzerocount.num","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var22_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult3","num_var4","sald0_quantile_diff_1","new_num_var8_0","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var38","num_var45_ult3","abs_f_diff_num_var30_4","var15","new_num_group5_prcnt","0.83991","0.839304","0.833453","0.807667","0.834596","0.82765"
"f_diff_imp_op_var41_comer_ult13","new_ind_sum","abs_f_diff_saldo_medio_var5_ult13","ind_comb_rank","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var41_efect_ult1","saldo_medio_var5_ult3","max.saldo","f_diff_var_15_var_38","f_diff_var_15_var_36_less_60","var15_ratio","var15","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var35","new_num_var30_0","f_diff_var_15_larger","imp_op_var39_comer_ult1","new_ind_var30_0","ind_var5","new_num_prcnt","0.837259","0.830191","0.831391","0.817235","0.831182","0.824948"
"f_ratio_num_var42_saldo_var42","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","f_diff_imp_op_var41_efect_ult13","saldo_medio_var5_ult1","abs_f_diff_num_var30_4","f_diff_var_15_var_38","f_diff_num_var22_ult3_num_med_var45_ult3","var15","ind_var30","f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","f_diff_saldo_medio_var5_ult13","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_36_less_60","new_num_group5_prcnt","num_var4","abs_f_diff_num_var22_ult3_num_med_var45_ult3","0.831976","0.83039","0.834028","0.821956","0.821498","0.828447"
"num_var45_hace3","new_ind_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_ult13","num_var42","num_var30","imp_trans_var37_ult1","var38_ratio","new_ind_group5_sum","var15_ratio","f_num_quan_70_sum_saldo","var15","new_num_group5_sum","abs_f_diff_saldo_var5_30","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","var38","n0","0.842121","0.838299","0.810341","0.808075","0.818125","0.825696"
"ind_comb_rank","num_var5","new_ind_var30_0","saldo_medio_var5_ult1","var38","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_less_60","var36","f_diff_saldo_var5_saldo_medio_var5_ult1","num_var22_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","new_ind_0_group5_sum","new_num_group5_prcnt","f_diff_var_15_var_36_cutpoint_smaller","var38_ratio","ind_var5","new_ind_group5_sum","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.823987","0.823888","0.814356","0.816596","0.829987","0.822915"
"saldo_var5","imp_op_var39_ult1","f_diff_imp_op_var41_comer_ult13","new_ftr_ult1_ult3_ratio_num_var22","num_var22_ult3","var38_ratio","sald0_quantile_diff_1","var15_ratio","saldo_var30","num_meses_var5_ult3","num_var22_ult1","f_num_3_sum_num","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_imp_op_var41_efect_comer_ult1","new_ind_var30_0","imp_trans_var37_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var30_4","num_var45_hace2","num_var42","0.836563","0.829845","0.839096","0.824408","0.834042","0.83301"
"nonzerocount.num","sald0_quantile_diff_1","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15_ratio","saldo_var37","ind_comb_rank","saldo_var30","var38_ratio","abs_f_diff_num_var30_4","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_30","new_ind_var5_0","new_num_group5_prcnt","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","ind_var30","num_var30_0","num_of_used","new_num_group5_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","ind_var5","0.843236","0.826329","0.815882","0.818601","0.822542","0.827057"
"num_quantile_diff_3","ind_var30","abs_f_diff_saldo_medio_var5_ult13","num_var5","saldo_var5","new_num_group5_sum","new_ind_var5_0","max.saldo","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_38","imp_op_var41_comer_ult3","new_ftr_ult1_ult3_ratio_imp_op_var39_efect","var15_ratio","num_meses_var5_ult3","abs_f_ratio_num_var30_saldo_var30","num_var30","num_of_used","num_var45_hace3","0.838219","0.832708","0.825725","0.816111","0.830866","0.811005"
"f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_ratio_num_var5_saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var38_ratio","num_var22_hace3","new_num_prcnt","f_diff_saldo_var5_saldo_medio_var5_hace3","f_num_quan_70_sum_saldo","f_diff_var_15_var_38","num_med_var45_ult3","saldo_medio_var5_ult3","num_var45_ult3","new_ind_sum","sald0_quantile_diff_1","num_var30","saldo_var42","num_var5","f_diff_var_15_var_36_rank","0.835877","0.834915","0.833568","0.82248","0.831745","0.822614"
"sald0_quantile_diff_3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_medio_var5_ult13","imp_op_var39_ult1","f_diff_imp_op_var39_comer_ult13","saldo_var5","num_var35","ind_comb_rank","num_var42","saldo_var42","var36","num_var45_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","saldo_medio_var5_ult1","num_var30","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_num_var30_4","var15","num_meses_var5_ult3","f_ratio_num_var42_saldo_var42","0.832441","0.814531","0.831492","0.807141","0.82822","0.821869"
"abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","imp_op_var41_comer_ult1","f_diff_var_15_var_38","var38","f_diff_var_15_var_36_rank","new_ind_var5_0","f_diff_saldo_medio_var5_ult13","saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","ind_var30","num_var45_hace3","new_ind_var30_0","num_var42","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_var30_0","num_meses_var5_ult3","sald0_quantile_diff_3","imp_var43_emit_ult1","0.832781","0.806487","0.80753","0.8208","0.823401","0.820446"
"abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_42","num_of_used","f_num_quan_70_sum_saldo","num_var22_hace2","new_num_var30_0","new_ind_sum","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var8_ult1","var15_ratio","ind_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_num_var30_4","f_diff_saldo_medio_var5_8_ult11","max.saldo","abs_f_diff_num_var30_4","imp_op_var41_comer_ult3","f_diff_var_15_var_36_cutpoint_smaller","num_var22_ult3","f_ratio_num_var42_saldo_var42","0.834649","0.806905","0.826618","0.809999","0.825637","0.800336"
"new_ind_var5_0","f_diff_imp_op_var41_comer_ult13","f_ratio_num_var42_saldo_var42","num_var45_ult3","max.saldo","num_var22_ult3","num_var22_hace3","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var22_ult1","saldo_var42","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var42","f_diff_var_15_var_38","var15_ratio","f_num_quan_70_sum_saldo","num_med_var45_ult3","f_diff_num_var30_4","n0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","0.844006","0.83942","0.817882","0.826047","0.820697","0.827946"
"f_diff_var_15_var_36_cutpoint_smaller","var38_ratio","f_diff_saldo_medio_var5_ult13","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_hace2","num_var35","f_diff_num_var22_ult3_num_med_var45_ult3","num_var45_hace2","new_num_group5_prcnt","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","f_ratio_num_var42_saldo_var42","new_num_group5_sum","num_meses_var39_vig_ult3","f_diff_num_var30_4","f_diff_var_15_var_36_less_60","nonzerocount.saldo","num_var5","var15_ratio","0.841502","0.813487","0.834494","0.824585","0.836565","0.805425"
"saldo_var37","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_meses_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_ult13","new_ind_group5_sum","new_ind_var30_0","nonzerocount.saldo","new_num_var30_0","var15_ratio","imp_op_var39_comer_ult1","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_ratio_num_var42_saldo_var42","num_var22_ult3","var38","new_ftr_ult1_ult3_ratio_num_var22","f_diff_var_15_larger","new_num_group5_prcnt","0.839988","0.838452","0.834398","0.809493","0.834786","0.805451"
"new_ind_group5_sum","f_num_3_sum_num","ind_var5","var38","num_var45_ult3","num_var45_ult1","new_ind_var30_0","num_quantile_diff_3","f_num_quan_70_sum_saldo","new_ind_var5_0","new_ftr_ult1_ult3_ratio_num_var45","num_of_used","num_var42","f_ratio_num_var42_saldo_var42","var15","f_diff_saldo_medio_var5_ult13","f_diff_saldo_medio_var5_8_ult11","saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_var5_30","0.830535","0.834658","0.829425","0.821224","0.829118","0.825099"
"f_diff_num_var22_ult3_num_med_var45_ult3","saldo_medio_var5_hace3","new_num_group5_prcnt","var15","abs_f_diff_saldo_medio_var5_ult13","saldo_var42","new_num_group5_sum","saldo_medio_var5_hace2","num_var45_ult3","sald0_quantile_diff_1","num_quantile_diff_3","saldo_var37","saldo_medio_var8_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var5","imp_op_var41_comer_ult3","num_meses_var39_vig_ult3","num_var45_ult1","new_ind_0_group5_sum","f_diff_num_var30_4","0.825535","0.82214","0.822478","0.809934","0.82769","0.804042"
"f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_var30_0","saldo_medio_var5_ult3","num_var45_hace3","var38","new_ind_group5_sum","new_num_var5_0","saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","new_ind_sum","num_var22_hace2","ind_var5","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_quantile_diff_1","var15","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","max.saldo","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.838024","0.814698","0.83326","0.803632","0.833021","0.824744"
"new_num_var5_0","var38","f_diff_var_15_var_38","abs_f_ratio_num_var5_saldo_var5","new_num_sum","saldo_var30","var15","var38_ratio","saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var5","new_ind_var30_0","f_num_non_zero_sum_ind","sald0_quantile_diff_2","new_num_group5_sum","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","sald0_quantile_diff_3","new_num_group5_prcnt","num_meses_var5_ult3","num_quantile_diff_1","0.82867","0.833956","0.835678","0.816204","0.825912","0.82676"
"f_diff_saldo_medio_var5_ult13","saldo_medio_var5_hace3","num_var5","abs_f_ratio_num_var30_saldo_var30","max.saldo","num_meses_var5_ult3","f_num_3_sum_num","var15","new_ind_var30_0","nonzerocount.saldo","abs_f_diff_saldo_medio_var5_8_ult11","num_var4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_prcnt","imp_op_var41_ult1","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var30_0","new_ind_0_group5_sum","0.823628","0.826028","0.824383","0.811429","0.823362","0.814418"
"new_num_var5_0","num_med_var22_ult3","num_var35","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","imp_op_var41_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","imp_op_var39_comer_ult3","f_diff_imp_op_var41_efect_comer_ult1","new_num_group5_prcnt","new_ind_sum","f_diff_imp_op_var39_comer_ult13","num_var45_ult1","new_num_var30_0","abs_f_diff_saldo_var5_42","num_of_used","num_var42","nonzerocount.saldo","var15_ratio","num_var22_hace3","0.819531","0.804153","0.808516","0.8073","0.807344","0.802464"
"new_num_prcnt","num_med_var45_ult3","new_ind_0_group5_sum","new_ind_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var39_efect_ult1","nonzerocount.saldo","new_num_var5_0","f_diff_var_15_var_36_rank","num_of_used","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace2","var38","f_diff_var_15_var_36_cutpoint_smaller","new_num_group5_sum","num_var42","var38_ratio","f_diff_var_15_var_38","new_ind_var30_0","abs_f_ratio_num_var5_saldo_var5","0.835665","0.807275","0.834139","0.823268","0.832177","0.827084"
"num_var4","nonzerocount.saldo","num_var45_ult1","f_num_non_zero_sum_ind","abs_f_diff_saldo_var5_30","new_num_prcnt","var15_ratio","num_var45_hace2","f_diff_var_15_var_36_less_60","var38_ratio","abs_f_ratio_num_var30_saldo_var30","saldo_var42","new_ftr_ult1_ult3_ratio_num_var45","sald0_quantile_diff_2","num_var22_ult1","var15","abs_f_diff_saldo_medio_var5_ult13","new_num_sum","saldo_medio_var5_hace2","saldo_medio_var5_ult1","0.819795","0.821606","0.816177","0.819381","0.836847","0.810942"
"f_diff_var_15_var_38","f_diff_saldo_medio_var5_ult13","new_ind_group5_sum","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_cutpoint_smaller","var38_ratio","new_ind_sum","f_diff_var_15_var_36_less_60","new_num_sum","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_quan_70_sum_saldo","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_3","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var41_efect_ult3","n0","new_num_group5_sum","saldo_var42","0.831756","0.832071","0.82819","0.807369","0.829219","0.819385"
"new_num_sum","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var30","var38_ratio","abs_f_diff_saldo_medio_var5_8_ult11","new_ind_0_group5_sum","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_imp_op_var41_efect_comer_ult1","new_ind_sum","nonzerocount.saldo","var15_ratio","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var5","saldo_medio_var5_hace2","f_num_3_sum_num","f_diff_imp_op_var39_comer_ult13","n0","num_var4","saldo_var30","0.83363","0.827289","0.81739","0.820735","0.836192","0.816538"
"saldo_var42","nonzerocount.saldo","var38_ratio","f_diff_var_15_var_36_rank","f_diff_var_15_var_38","imp_trans_var37_ult1","saldo_medio_var5_ult3","max.saldo","saldo_medio_var5_hace2","new_ind_0_group5_sum","num_of_used","f_diff_var_15_var_36_less_60","ind_var5","var15_ratio","new_num_group5_sum","var38","f_diff_saldo_var5_saldo_medio_var5_hace2","imp_op_var41_ult1","num_var35","saldo_var5","0.833568","0.842228","0.835871","0.824829","0.836392","0.806937"
"num_var35","f_diff_var_15_var_36_rank","new_num_group5_prcnt","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_sum","saldo_var30","new_num_group5_sum","f_diff_saldo_medio_var5_8_ult11","var38","f_diff_num_var30_4","num_var45_hace3","imp_ent_var16_ult1","abs_f_diff_saldo_medio_var5_8_ult11","new_num_prcnt","f_diff_imp_op_var39_comer_ult13","new_ind_var5_0","f_diff_var_15_var_36_cutpoint_smaller","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_num_var22","0.836698","0.816738","0.838198","0.804445","0.815955","0.826276"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var4","num_of_used","sald0_quantile_diff_1","saldo_medio_var5_hace2","sald0_quantile_diff_3","var15_ratio","new_ftr_ult1_ult3_ratio_saldo_medio_var5","ind_var30","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_group5_prcnt","new_ind_sum","num_med_var22_ult3","saldo_medio_var8_ult1","num_var45_ult3","f_diff_var_15_var_36_less_60","abs_f_ratio_num_var30_saldo_var30","saldo_var5","new_ind_var5_0","f_diff_var_15_var_36_cutpoint_smaller","0.824513","0.812822","0.814256","0.808091","0.83007","0.802787"
"ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_sum","new_num_var5_0","f_diff_var_15_var_36_rank","imp_op_var41_efect_ult3","num_meses_var5_ult3","f_diff_saldo_medio_var5_8_ult11","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","num_var30_0","sald0_quantile_diff_3","abs_f_ratio_num_var30_saldo_var30","new_ind_0_group5_sum","var15_ratio","num_var5","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var45","saldo_var37","0.826644","0.827537","0.823709","0.808726","0.827856","0.814629"
"f_diff_num_var30_4","num_var4","new_ind_group5_sum","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var42","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15_ratio","var38_ratio","f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_hace3","n0","num_var22_hace3","var15","num_of_used","saldo_medio_var5_ult1","new_ind_0_group5_sum","new_num_sum","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_medio_var5_8_ult11","0.841358","0.821933","0.827588","0.815881","0.835237","0.827317"
"max.saldo","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_var30_0","saldo_var5","f_diff_var_15_var_38","var15","f_num_quan_70_sum_imp","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_medio_var5_hace3","abs_f_ratio_num_var5_saldo_var5","ind_var30","abs_f_ratio_num_var30_saldo_var30","f_ratio_num_var42_saldo_var42","new_ind_0_group5_sum","ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","0.838514","0.831029","0.836717","0.818558","0.83333","0.828467"
